season,season_id,school_id,stats_player_seq,division,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,K,IBB,TB,GDP,HBP,SH,SF,DP,Picked,OPP DP,RC,PA,BA,OBP,SLG,OPS,OPS+,ISO,BAbip,XR,XRR,XRB,RS%,HR%,K%,BB%,K-BB%,BB/K
2015,12080,2,1659958.0,1.0,55,166,6,43,8,0,0,25,2,0,11,33,1,0,0.0,7,8,3,6.0,0,0.0,1.4173333333333333,188,0.25903614457831325,0.324468085106383,0.35542168674698793,0.679889771853371,61.0,0.048,0.3161764705882353,20.685999999999993,17.875999999999998,18.191999999999997,0.09836065573770492,0.0,0.17553191489361702,0.05851063829787234,0.11702127659574468,0.3333333333333333
2015,12080,2,1659959.0,1.0,55,172,23,37,5,3,2,16,1,3,24,51,0,0,0.0,8,10,2,2.0,0,0.0,2.5735185185185183,208,0.21511627906976744,0.3317307692307692,0.37209302325581395,0.7038237924865831,67.0,0.081,0.2892561983471074,18.621999999999996,16.73,19.0,0.31343283582089554,0.009615384615384616,0.24519230769230768,0.11538461538461539,0.1298076923076923,0.47058823529411764
2015,12080,2,1659960.0,1.0,55,21,4,4,1,0,0,0,2,0,4,6,0,0,0.0,0,3,0,1.0,0,0.0,0.39,28,0.19047619047619047,0.2857142857142857,0.2857142857142857,0.5714285714285714,32.0,0.048,0.26666666666666666,1.6219999999999999,1.4139999999999995,1.4479999999999995,0.5,0.0,0.21428571428571427,0.14285714285714285,0.07142857142857142,0.6666666666666666
2015,12080,2,1659961.0,1.0,55,71,5,11,1,2,0,5,0,0,1,18,0,0,0.0,0,0,0,2.0,0,0.0,0.043333333333333335,72,0.15492957746478872,0.16666666666666666,0.2676056338028169,0.4342723004694835,11.0,0.099,0.20754716981132076,2.756000000000001,2.420000000000001,2.540000000000001,0.4166666666666667,0.0,0.25,0.013888888888888888,0.2361111111111111,0.05555555555555555
2015,12080,2,1659962.0,1.0,55,112,10,27,3,0,0,7,2,1,10,23,0,0,0.0,2,4,0,2.0,0,0.0,0.950625,126,0.24107142857142858,0.30952380952380953,0.29464285714285715,0.6041666666666667,38.0,0.027,0.30337078651685395,8.706,8.03,8.86,0.2564102564102564,0.0,0.18253968253968253,0.07936507936507936,0.10317460317460317,0.43478260869565216
2015,12080,2,1659963.0,1.0,55,49,4,11,0,0,1,3,2,0,1,13,0,0,0.0,3,2,0,2.0,0,0.0,0.32145454545454544,52,0.22448979591836735,0.28846153846153844,0.30612244897959184,0.5945839874411303,39.0,0.0,0.2857142857142857,4.875999999999999,4.565999999999999,4.671999999999999,0.21428571428571427,0.019230769230769232,0.25,0.019230769230769232,0.23076923076923078,0.07692307692307693
2015,12080,2,1659965.0,1.0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2015,12080,2,1659966.0,1.0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2015,12080,2,1659975.0,1.0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2015,12080,2,1659976.0,1.0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2015,12080,2,1659979.0,1.0,55,14,2,1,0,0,0,1,0,1,0,4,0,0,0.0,2,0,0,1.0,0,0.0,0.065,14,0.07142857142857142,0.21428571428571427,0.07142857142857142,0.2857142857142857,-50.0,0.0,0.1,-0.34199999999999986,-0.43399999999999994,0.2520000000000002,0.6666666666666666,0.0,0.2857142857142857,0.0,0.2857142857142857,0.0
2015,12080,2,1660515.0,1.0,55,42,4,5,0,0,1,3,0,0,4,31,0,0,0.0,2,0,0,0.0,0,0.0,0.3575,46,0.11904761904761904,0.2391304347826087,0.21428571428571427,0.45341614906832295,2.0,0.0,0.4,1.0419999999999998,0.9739999999999993,1.068,0.3,0.021739130434782608,0.6739130434782609,0.08695652173913043,0.5869565217391304,0.12903225806451613
2015,12080,5,1218821.0,1.0,58,225,47,78,15,3,5,34,17,3,32,31,2,0,0.0,6,4,3,1.0,0,0.0,3.963555555555555,264,0.3466666666666667,0.4393939393939394,0.6088888888888889,1.0482828282828283,161.0,0.107,0.3802083333333333,53.232,49.79399999999999,52.06799999999998,0.3783783783783784,0.01893939393939394,0.11742424242424243,0.12121212121212122,-0.0037878787878787845,1.032258064516129
2015,12080,5,1218824.0,1.0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2015,12080,5,1218831.0,1.0,58,38,4,14,4,0,0,9,0,1,2,6,0,0,0.0,1,0,1,1.0,0,0.0,0.30952380952380953,41,0.3684210526315789,0.4146341463414634,0.5789473684210527,0.993581514762516,148.0,0.105,0.42424242424242425,8.062,7.5379999999999985,8.235999999999999,0.23529411764705882,0.0,0.14634146341463414,0.04878048780487805,0.09756097560975609,0.3333333333333333
2015,12080,5,1321050.0,1.0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2015,12080,5,1321051.0,1.0,58,16,2,4,0,0,0,3,1,0,4,3,0,0,0.0,1,1,2,1.0,0,0.0,0.5741666666666667,23,0.25,0.391304347826087,0.25,0.6413043478260869,33.0,0.0,0.26666666666666666,2.1959999999999997,1.334,1.3679999999999999,0.2222222222222222,0.0,0.13043478260869565,0.17391304347826086,-0.043478260869565216,1.3333333333333333
2015,12080,5,1321052.0,1.0,58,159,17,37,5,0,0,9,2,0,11,33,0,0,0.0,1,8,0,1.0,0,0.0,0.8831284916201116,178,0.23270440251572327,0.2752808988764045,0.29559748427672955,0.5708783831531341,34.0,0.031,0.29365079365079366,11.876000000000001,10.833999999999998,11.088000000000001,0.3469387755102041,0.0,0.1853932584269663,0.06179775280898876,0.12359550561797754,0.3333333333333333
2015,12080,5,1321055.0,1.0,58,164,19,49,7,0,0,29,5,0,14,27,1,0,0.0,3,0,1,4.0,0,0.0,1.5257142857142858,179,0.29878048780487804,0.3687150837988827,0.38414634146341464,0.7528614252622974,76.0,0.043,0.35507246376811596,21.853999999999996,20.159999999999997,20.419999999999995,0.2878787878787879,0.0,0.15083798882681565,0.0782122905027933,0.07262569832402235,0.5185185185185185
2015,12080,5,1436914.0,1.0,58,34,4,7,0,0,0,3,3,1,6,12,0,0,0.0,1,1,0,1.0,0,0.0,0.6128571428571429,41,0.20588235294117646,0.34146341463414637,0.20588235294117646,0.5473457675753228,12.0,0.0,0.3181818181818182,1.5739999999999998,1.404,2.108,0.2857142857142857,0.0,0.2926829268292683,0.14634146341463414,0.14634146341463414,0.5
2015,12080,5,1436915.0,1.0,58,190,35,51,12,3,3,24,8,1,34,43,3,0,0.0,2,4,1,2.0,0,0.0,3.2235497835497835,229,0.26842105263157895,0.3799126637554585,0.5052631578947369,0.8851758216501954,118.0,0.111,0.3310344827586207,32.82599999999999,29.737999999999992,30.675999999999995,0.38095238095238093,0.013100436681222707,0.18777292576419213,0.14847161572052403,0.0393013100436681,0.7906976744186046
2015,12080,5,1436916.0,1.0,58,174,24,48,3,0,0,22,13,3,10,36,0,0,0.0,6,2,1,3.0,0,0.0,1.3579274611398966,187,0.27586206896551724,0.3422459893048128,0.3103448275862069,0.6525908168910197,47.0,0.017,0.34532374100719426,18.401999999999997,17.171999999999997,19.404,0.375,0.0,0.1925133689839572,0.053475935828877004,0.13903743315508021,0.2777777777777778
2015,12080,5,1436918.0,1.0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2015,12080,5,1436919.0,1.0,58,127,13,33,4,0,1,19,0,1,11,16,1,0,0.0,1,6,3,3.0,0,0.0,0.881891891891892,147,0.25984251968503935,0.30612244897959184,0.3543307086614173,0.6604531576410091,58.0,0.031,0.2831858407079646,14.192,11.617999999999999,12.456,0.2727272727272727,0.006802721088435374,0.10884353741496598,0.07482993197278912,0.03401360544217687,0.6875
2015,12080,5,1436920.0,1.0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2015,12080,5,1436922.0,1.0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2015,12080,5,1436923.0,1.0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2015,12080,5,1436926.0,1.0,58,132,18,30,6,0,2,14,0,0,2,33,0,0,0.0,2,3,1,6.0,0,0.0,0.2674285714285714,138,0.22727272727272727,0.2463768115942029,0.3787878787878788,0.6251646903820817,59.0,0.045,0.2857142857142857,13.925999999999997,12.863999999999999,13.088,0.5,0.014492753623188406,0.2391304347826087,0.014492753623188406,0.2246376811594203,0.06060606060606061
2015,12080,5,1543278.0,1.0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2015,12080,5,1543279.0,1.0,58,213,23,59,9,1,1,35,7,4,23,34,0,0,0.0,9,5,3,6.0,0,0.0,2.8918577075098812,244,0.27699530516431925,0.3729508196721312,0.39436619718309857,0.7673170168552297,80.0,0.056,0.32044198895027626,28.677999999999994,26.31799999999999,29.275999999999996,0.24444444444444444,0.004098360655737705,0.13934426229508196,0.0942622950819672,0.04508196721311475,0.6764705882352942
2015,12080,5,1543280.0,1.0,58,22,4,5,1,1,0,3,0,0,1,8,0,0,0.0,1,0,0,0.0,0,0.0,0.15166666666666667,23,0.22727272727272727,0.30434782608695654,0.45454545454545453,0.7588932806324111,92.0,0.182,0.35714285714285715,3.0059999999999993,2.9239999999999995,2.9679999999999995,0.5714285714285714,0.0,0.34782608695652173,0.043478260869565216,0.30434782608695654,0.125
2015,12080,5,1543281.0,1.0,58,202,30,59,10,0,1,21,2,0,28,37,1,0,0.0,2,3,1,9.0,0,0.0,2.8566949152542374,234,0.29207920792079206,0.3803418803418803,0.41089108910891087,0.7912329694507911,86.0,0.05,0.3515151515151515,27.094000000000005,25.145999999999994,25.451999999999998,0.32954545454545453,0.004273504273504274,0.1581196581196581,0.11965811965811966,0.03846153846153845,0.7567567567567568
2015,12080,5,1543283.0,1.0,58,149,26,37,1,1,0,8,14,3,10,30,0,0,0.0,11,12,0,4.0,0,0.0,1.7242857142857142,171,0.2483221476510067,0.3391812865497076,0.28187919463087246,0.62106048118058,37.0,0.027,0.31092436974789917,15.72,14.473999999999995,16.728,0.4482758620689655,0.0,0.17543859649122806,0.05847953216374269,0.11695906432748537,0.3333333333333333
2015,12080,5,1543284.0,1.0,58,41,3,10,2,0,0,1,0,0,4,4,1,0,0.0,0,1,0,0.0,0,0.0,0.24869565217391304,46,0.24390243902439024,0.30434782608695654,0.34146341463414637,0.645811240721103,53.0,0.049,0.2702702702702703,4.247999999999999,3.4019999999999992,3.4639999999999995,0.21428571428571427,0.0,0.08695652173913043,0.08695652173913043,0.0,1.0
2015,12080,5,1543287.0,1.0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2015,12080,5,1639627.0,1.0,58,70,8,14,1,1,0,3,1,0,3,22,0,0,0.0,3,6,0,0.0,0,0.0,0.42487804878048785,79,0.2,0.25316455696202533,0.2714285714285714,0.5245931283905967,23.0,0.057,0.2916666666666667,4.983999999999998,4.441999999999999,4.583999999999999,0.4,0.0,0.27848101265822783,0.0379746835443038,0.24050632911392403,0.13636363636363635
2015,12080,5,1639629.0,1.0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2015,12080,5,1639630.0,1.0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2015,12080,6,1322592.0,1.0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2015,12080,6,1322599.0,1.0,57,167,39,42,13,1,2,21,10,2,26,49,0,0,0.0,5,2,1,0.0,0,0.0,2.880696517412935,196,0.25149700598802394,0.37244897959183676,0.47305389221556887,0.8455028718074056,107.0,0.096,0.3418803418803419,25.948,24.839999999999996,26.42,0.5211267605633803,0.01020408163265306,0.25,0.1326530612244898,0.1173469387755102,0.5306122448979592
2015,12080,6,1322600.0,1.0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2015,12080,6,1322601.0,1.0,57,156,33,53,14,1,9,37,2,1,23,36,0,0,0.0,3,2,2,1.0,0,0.0,2.8516129032258064,183,0.33974358974358976,0.43169398907103823,0.7692307692307693,1.2009247583018074,215.0,0.109,0.3893805309734513,42.902,41.516,42.392,0.34285714285714286,0.04918032786885246,0.19672131147540983,0.12568306010928962,0.07103825136612021,0.6388888888888888
2015,12080,6,1322602.0,1.0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2015,12080,6,1322607.0,1.0,57,206,46,68,22,0,11,51,1,0,27,48,1,0,0.0,5,0,1,5.0,0,0.0,3.37673640167364,234,0.3300970873786408,0.42735042735042733,0.7572815533980582,1.1846319807484855,210.0,0.107,0.38513513513513514,55.716000000000015,53.98600000000002,54.31200000000001,0.39325842696629215,0.04700854700854701,0.20512820512820512,0.11538461538461539,0.08974358974358973,0.5625
2015,12080,6,1440361.0,1.0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2015,12080,6,1440362.0,1.0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2015,12080,6,1440363.0,1.0,57,137,20,44,6,0,0,18,1,1,16,16,0,0,0.0,4,13,1,5.0,0,0.0,1.96140350877193,167,0.32116788321167883,0.38323353293413176,0.40875912408759124,0.7919926570217231,86.0,0.044,0.36065573770491804,19.932,18.386,19.252,0.3125,0.0,0.09580838323353294,0.09580838323353294,0.0,1.0
2015,12080,6,1440368.0,1.0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2015,12080,6,1440371.0,1.0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2015,12080,6,1548771.0,1.0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2015,12080,6,1548772.0,1.0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2015,12080,6,1548773.0,1.0,57,152,31,42,8,0,3,34,4,0,13,25,0,0,0.0,8,5,3,5.0,0,0.0,1.9349171270718233,173,0.27631578947368424,0.36416184971098264,0.4605263157894737,0.8246881655004563,101.0,0.053,0.30708661417322836,25.729999999999997,23.659999999999997,23.959999999999994,0.4666666666666667,0.017341040462427744,0.14450867052023122,0.07514450867052024,0.06936416184971099,0.52
2015,12080,6,1548774.0,1.0,57,115,14,36,7,2,1,24,2,2,5,22,0,0,0.0,1,2,0,3.0,0,0.0,0.5242276422764228,122,0.3130434782608696,0.3442622950819672,0.5217391304347826,0.8660014255167499,120.0,0.113,0.3804347826086957,19.413999999999998,18.867999999999995,20.316,0.3170731707317073,0.00819672131147541,0.18032786885245902,0.040983606557377046,0.13934426229508198,0.22727272727272727
2015,12080,6,1548775.0,1.0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2015,12080,6,1548776.0,1.0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2015,12080,6,1548780.0,1.0,57,4,3,1,0,0,0,1,0,0,0,1,0,0,0.0,0,1,0,0.0,0,0.0,0.10400000000000001,5,0.25,0.2,0.25,0.45,10.0,0.0,0.3333333333333333,0.262,0.20599999999999996,0.21199999999999997,3.0,0.0,0.2,0.0,0.2,0.0
2015,12080,6,1548781.0,1.0,57,179,24,50,5,0,0,21,10,3,5,33,0,0,0.0,1,3,0,3.0,0,0.0,0.4757446808510639,187,0.27932960893854747,0.2994652406417112,0.33519553072625696,0.6346607713679682,51.0,0.028,0.3424657534246575,18.026,17.128,19.316000000000003,0.42857142857142855,0.0,0.17647058823529413,0.026737967914438502,0.14973262032085563,0.15151515151515152
2015,12080,6,1548782.0,1.0,57,87,17,29,7,2,1,17,1,0,10,17,0,0,0.0,2,1,0,3.0,0,0.0,1.2896,98,0.3333333333333333,0.41836734693877553,0.6091954022988506,1.0275627492376262,158.0,0.149,0.4057971014492754,18.603999999999996,18.215999999999998,18.351999999999997,0.4,0.01020408163265306,0.17346938775510204,0.10204081632653061,0.07142857142857142,0.5882352941176471
2015,12080,6,1548783.0,1.0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2015,12080,6,1548784.0,1.0,57,29,4,8,3,0,1,1,0,0,1,11,0,0,0.0,1,1,0,0.0,0,0.0,0.17875000000000002,31,0.27586206896551724,0.3225806451612903,0.6206896551724138,0.9432703003337042,151.0,0.103,0.4117647058823529,6.001999999999999,5.872,5.9239999999999995,0.3333333333333333,0.03225806451612903,0.3548387096774194,0.03225806451612903,0.32258064516129037,0.09090909090909091
2015,12080,6,1548786.0,1.0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2015,12080,6,1548788.0,1.0,57,204,48,72,13,3,6,40,7,2,23,50,2,0,0.0,6,0,6,5.0,0,0.0,2.9361506276150626,233,0.35294117647058826,0.4334763948497854,0.6421568627450981,1.0756332575948835,172.0,0.108,0.42857142857142855,50.89999999999999,46.78399999999999,48.38799999999999,0.4421052631578947,0.02575107296137339,0.2145922746781116,0.09871244635193133,0.11587982832618027,0.46
2015,12080,6,1548789.0,1.0,57,33,4,3,1,0,0,1,1,0,10,13,0,0,0.0,0,0,0,1.0,0,0.0,0.7981395348837211,43,0.09090909090909091,0.3023255813953488,0.15151515151515152,0.4538407329105003,-12.0,0.03,0.15,-0.40400000000000014,-0.54,-0.48,0.3076923076923077,0.0,0.3023255813953488,0.23255813953488372,0.0697674418604651,0.7692307692307693
2015,12080,6,1548791.0,1.0,57,2,0,1,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0.0,0,0.0,0.0,2,0.5,0.5,0.5,1.0,131.0,0.0,1.0,0.402,0.402,0.404,0.0,0.0,0.5,0.0,0.5,0.0
2015,12080,6,1548792.0,1.0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2015,12080,6,1661652.0,1.0,57,134,26,39,8,2,4,20,4,1,12,20,0,0,0.0,4,5,2,1.0,0,0.0,1.4672611464968153,153,0.291044776119403,0.35947712418300654,0.5746268656716418,0.9341039898546484,140.0,0.104,0.3125,27.08999999999999,25.50999999999999,26.379999999999992,0.43137254901960786,0.026143790849673203,0.13071895424836602,0.0784313725490196,0.052287581699346414,0.6
2015,12080,6,1661668.0,1.0,57,99,15,20,3,0,2,9,0,4,22,29,0,0,0.0,4,2,0,4.0,0,0.0,2.2437795275590555,123,0.20202020202020202,0.37398373983739835,0.3434343434343434,0.7174180832717418,63.0,0.03,0.2647058823529412,7.857999999999999,7.338,10.096,0.29545454545454547,0.016260162601626018,0.23577235772357724,0.17886178861788618,0.05691056910569106,0.7586206896551724
2015,12080,6,1661669.0,1.0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2015,12080,6,1661670.0,1.0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2015,12080,6,1661679.0,1.0,57,5,0,0,0,0,0,0,0,0,0,4,0,0,0.0,0,0,0,0.0,0,0.0,0.0,5,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,-0.482,-0.49,-0.48,,0.0,0.8,0.0,0.8,0.0
2015,12080,6,1665030.0,1.0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2015,12080,6,1773871.0,1.0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2015,12080,7,1316333.0,1.0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
2015,12080,7,1316334.0,1.0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,,0,,,,,,,,0.0,0.0,0.0,,,,,,
