R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,OPP DP,CS,Picked,SB,IBB,GDP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season,division
2,2,1,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,03/13/2024,neutral,16580,438,Monmouth (IL),9,True,15,0,15,win,4530641,335,2689146,2024,3
0,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,03/13/2024,neutral,16580,438,Monmouth (IL),9,True,4,12,-8,loss,4544424,335,2689146,2024,3
1,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,03/14/2024,neutral,16580,770,WestConn,9,True,8,2,6,win,4530750,335,2689146,2024,3
0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/14/2024,neutral,16580,770,WestConn,9,True,6,1,5,win,4544992,335,2689146,2024,3
1,3,1,1,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,03/20/2024,away,16580,385,Marietta,9,True,6,7,-1,loss,4532172,335,2689146,2024,3
3,4,2,0,0,5,1,1,0,1,0,0,0,0,0,0,0,0,0,03/29/2024,away,16580,520,Ohio Wesleyan,9,True,15,2,13,win,5255988,335,2689146,2024,3
0,5,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,03/29/2024,away,16580,520,Ohio Wesleyan,9,True,14,6,8,win,4543405,335,2689146,2024,3
0,4,2,0,0,2,0,1,0,0,1,0,1,0,0,0,0,0,0,04/06/2024,home,16580,182,Denison,9,True,2,3,-1,loss,4535649,335,2689146,2024,3
0,5,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,04/06/2024,home,16580,182,Denison,9,True,2,10,-8,loss,4544890,335,2689146,2024,3
1,1,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,04/07/2024,away,16580,520,Ohio Wesleyan,9,True,10,0,10,win,5281576,335,2689146,2024,3
2,5,2,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,04/09/2024,away,16580,807,Wooster,9,True,15,13,2,win,4534798,335,2689146,2024,3
0,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,04/09/2024,away,16580,807,Wooster,9,True,9,10,-1,loss,4544652,335,2689146,2024,3
1,3,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,04/13/2024,away,16580,122,CWRU,9,True,6,16,-10,loss,4537201,335,2689146,2024,3
0,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,04/13/2024,away,16580,122,CWRU,9,True,1,5,-4,loss,4545776,335,2689146,2024,3
1,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,04/20/2024,home,16580,747,Wabash,9,True,7,6,1,win,4538662,335,2689146,2024,3
0,3,2,1,0,3,0,2,0,2,0,0,0,0,0,0,1,0,0,04/20/2024,home,16580,747,Wabash,9,True,11,1,10,win,4545803,335,2689146,2024,3
0,4,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,04/24/2024,home,16580,515,Oberlin,9,True,2,4,-2,loss,4537990,335,2689146,2024,3
1,3,2,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,04/24/2024,home,16580,515,Oberlin,9,True,1,2,-1,loss,5282945,335,2689146,2024,3
0,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,04/27/2024,away,16580,177,DePauw,9,True,3,9,-6,loss,4540130,335,2689146,2024,3
0,5,1,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,04/27/2024,away,16580,177,DePauw,9,True,17,5,12,win,4545720,335,2689146,2024,3
2,5,2,1,0,6,1,2,0,0,0,0,0,0,0,0,0,0,0,04/30/2024,away,16580,281,Hiram,9,True,10,2,8,win,4540649,335,2689146,2024,3
2,5,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,04/30/2024,away,16580,281,Hiram,9,True,15,5,10,win,4546510,335,2689146,2024,3
1,5,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,05/04/2024,home,16580,806,Wittenberg,9,True,4,6,-2,loss,4541266,335,2689146,2024,3
0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,05/04/2024,home,16580,806,Wittenberg,9,True,0,3,-3,loss,4546442,335,2689146,2024,3
0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,05/09/2024,neutral,16580,806,Wittenberg,9,True,2,6,-4,loss,5289673,335,2689146,2024,3
