App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
1,1,4.2,0.0,4,4,4,5,3,0,22,15,0,0,0,0,3,1,0,0,0,0,1,83,6,3,0,1,0,1,0,1,03/27/2021,away,15580,30147,Fresno Pacific,9,True,3,11,-8,loss,2047282,30123,1983870,2021
1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/27/2021,away,15580,30147,Fresno Pacific,9,True,1,7,-6,loss,2047285,30123,1983870,2021
1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/02/2021,home,15580,30175,Holy Names,9,True,6,29,-23,loss,2047291,30123,1983870,2021
1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/02/2021,home,15580,30175,Holy Names,9,True,3,4,-1,loss,2047293,30123,1983870,2021
1,1,8.0,0.0,7,3,2,5,6,0,35,29,0,0,0,1,0,1,0,0,0,0,0,132,8,8,1,0,0,1,2,1,04/03/2021,away,15580,30175,Holy Names,9,True,17,3,14,win,2047296,30123,1983870,2021
1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/03/2021,away,15580,30175,Holy Names,9,True,0,4,-4,loss,2047297,30123,1983870,2021
1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/15/2021,away,15580,30147,Fresno Pacific,9,True,8,4,4,win,2047300,30123,1983870,2021
1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/15/2021,away,15580,30147,Fresno Pacific,9,True,3,4,-1,loss,2047301,30123,1983870,2021
1,1,5.1,0.0,8,6,6,3,7,0,26,23,3,0,0,0,1,0,0,0,0,0,0,96,7,3,0,0,0,1,2,0,04/17/2021,home,15580,30147,Fresno Pacific,11,True,10,11,-1,loss,2047302,30123,1983870,2021
1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/17/2021,home,15580,30147,Fresno Pacific,9,True,6,14,-8,loss,2047304,30123,1983870,2021
1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/23/2021,away,15580,30175,Holy Names,9,True,6,12,-6,loss,2047307,30123,1983870,2021
1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/23/2021,away,15580,30175,Holy Names,9,True,4,2,2,win,2047308,30123,1983870,2021
1,1,6.0,0.0,6,2,2,4,5,0,30,25,2,0,0,0,1,1,0,0,0,0,0,104,4,9,1,0,0,1,3,0,04/24/2021,home,15580,30175,Holy Names,9,True,8,5,3,win,2047311,30123,1983870,2021
1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/24/2021,home,15580,30175,Holy Names,9,True,8,5,3,win,2047321,30123,1983870,2021
1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/29/2021,home,15580,30199,CUI,9,True,4,5,-1,loss,2064144,30123,1983870,2021
1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/29/2021,home,15580,30199,CUI,9,True,3,4,-1,loss,2064145,30123,1983870,2021
1,1,6.0,0.0,2,1,0,1,5,0,24,21,0,0,0,0,0,1,0,0,0,1,0,83,8,5,0,0,0,1,0,0,04/30/2021,home,15580,30199,CUI,11,True,7,9,-2,loss,2064142,30123,1983870,2021
1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/30/2021,home,15580,30199,CUI,9,True,2,0,2,win,2064143,30123,1983870,2021
1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05/06/2021,away,15580,30199,CUI,10,True,4,3,1,win,2064125,30123,1983870,2021
1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05/06/2021,away,15580,30199,CUI,9,True,1,9,-8,loss,2064146,30123,1983870,2021
1,1,6.0,0.0,6,4,4,5,2,0,29,23,1,0,0,2,0,1,0,0,0,0,0,106,6,9,0,1,0,1,1,0,05/07/2021,away,15580,30199,CUI,9,True,3,6,-3,loss,2064126,30123,1983870,2021
1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05/07/2021,away,15580,30199,CUI,9,True,0,4,-4,loss,2064129,30123,1983870,2021
1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05/20/2021,neutral,15580,2697,Hawaii Hilo,9,True,8,5,3,win,2077741,30123,1983870,2021
1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05/20/2021,away,15580,30146,Azusa Pacific,9,True,2,14,-12,loss,2077740,30123,1983870,2021
1,1,6.0,0.0,6,2,2,4,3,0,25,19,0,0,0,1,0,1,0,0,0,1,0,92,6,5,0,0,0,1,1,1,05/21/2021,neutral,15580,2697,Hawaii Hilo,11,True,7,8,-1,loss,2077745,30123,1983870,2021
1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05/22/2021,neutral,15580,30146,Azusa Pacific,9,True,0,9,-9,loss,2077747,30123,1983870,2021
